entry,modelname,name,race_id,gender,unique_voice_name
1742,Character\Scourge\Male\ScourgeMale.mdx,Deathguard Bartholomew,5,0,ScourgeMale
1743,Character\Scourge\Male\ScourgeMale.mdx,Deathguard Lawrence,5,0,ScourgeMale
1744,Character\Scourge\Male\ScourgeMale.mdx,Deathguard Mort,5,0,ScourgeMale
1745,Character\Scourge\Male\ScourgeMale.mdx,Deathguard Morris,5,0,ScourgeMale
1746,Character\Scourge\Male\ScourgeMale.mdx,Deathguard Cyrus,5,0,ScourgeMale
1748,Character\Human\Male\HumanMale.mdx,Highlord Bolvar Fordragon,1,0,HumanMale
1749,Character\Human\Female\HumanFemale.mdx,Lady Katrana Prestor,1,1,HumanFemale
1776,Creature\LostOne\LostOne.mdx,Magtoor,-1,-1,LostOne
1776,CHARACTER\Broken\Male\BrokenMale.mdx,Magtoor,14,0,BrokenMale
1842,Character\Human\Male\HumanMale.mdx,Highlord Taelan Fordring,1,0,HumanMale
1854,Character\NightElf\Male\NightElfMale.mdx,High Priest Thel'danis,4,0,NightElfMale
1855,Character\Human\Male\HumanMale.mdx,Tirion Fordring,1,0,HumanMale
1872,Character\Dwarf\Male\DwarfMale.mdx,Tharek Blackstone,3,0,DwarfMale
1901,Character\Dwarf\Male\DwarfMale.mdx,Kelstrum Stonebreaker,3,0,DwarfMale
1931,Character\Human\Male\HumanMale.mdx,Captured Scarlet Zealot,1,0,HumanMale
1937,Character\Scourge\Male\ScourgeMale.mdx,Apothecary Renferrel,5,0,ScourgeMale
1938,Character\Scourge\Male\ScourgeMale.mdx,Dalar Dawnweaver,5,0,ScourgeMale
1950,Character\Scourge\Female\ScourgeFemale.mdx,Rane Yorick,5,1,ScourgeFemale
1951,Character\Scourge\Male\ScourgeMale.mdx,Quinn Yorick,5,0,ScourgeMale
1952,Character\Scourge\Male\ScourgeMale.mdx,High Executor Hadrec,5,0,ScourgeMale
1959,Character\Dwarf\Male\DwarfMale.mdx,Mountaineer Barleybrew,3,0,DwarfMale
1960,Character\Dwarf\Male\DwarfMale.mdx,Pilot Hammerfoot,3,0,DwarfMale
1963,Character\Dwarf\Female\DwarfFemale.mdx,Vidra Hearthstove,3,1,DwarfFemale
1965,Character\Dwarf\Male\DwarfMale.mdx,Mountaineer Thalos,3,0,DwarfMale
1976,Character\Human\Male\HumanMale.mdx,Stormwind City Patroller,1,0,HumanMale
1977,Character\Dwarf\Male\DwarfMale.mdx,Senator Mehr Stonehallow,3,0,DwarfMale
1978,Character\Scourge\Male\ScourgeMale.mdx,Deathstalker Erland,5,0,ScourgeMale
1992,Creature\Dryad\Dryad.mdx,Tarindrella,-1,-1,Dryad
2050,Character\Scourge\Male\ScourgeMale.mdx,Raleigh Andrean,5,0,ScourgeMale
2055,Character\Scourge\Male\ScourgeMale.mdx,Master Apothecary Faranell,5,0,ScourgeMale
2057,Character\Dwarf\Male\DwarfMale.mdx,Huldar,3,0,DwarfMale
2058,Character\Scourge\Female\ScourgeFemale.mdx,Deathstalker Faerleia,5,1,ScourgeFemale
2077,Character\NightElf\Male\NightElfMale.mdx,Melithar Staghelm,4,0,NightElfMale
2078,Character\NightElf\Male\NightElfMale.mdx,Athridas Bearmantle,4,0,NightElfMale
2079,Character\NightElf\Male\NightElfMale.mdx,Conservator Ilthalaine,4,0,NightElfMale
2080,Character\NightElf\Male\NightElfMale.mdx,Denalan,4,0,NightElfMale
2081,Character\NightElf\Female\NightElfFemale.mdx,Sentinel Kyra Starsong,4,1,NightElfFemale
2082,Character\NightElf\Male\NightElfMale.mdx,Gilshalan Windwalker,4,0,NightElfMale
2083,Character\NightElf\Female\NightElfFemale.mdx,Syral Bladeleaf,4,1,NightElfFemale
2086,Character\Dwarf\Male\DwarfMale.mdx,Valstag Ironjaw,3,0,DwarfMale
2092,Character\Dwarf\Male\DwarfMale.mdx,Pilot Longbeard,3,0,DwarfMale
2093,Character\Dwarf\Male\DwarfMale.mdx,Einar Stonegrip,3,0,DwarfMale
2094,Character\Human\Male\HumanMale.mdx,James Halloran,1,0,HumanMale
2096,Character\Dwarf\Male\DwarfMale.mdx,Tarrel Rockweaver,3,0,DwarfMale
2097,Character\Dwarf\Male\DwarfMale.mdx,Harlo Barnaby,3,0,DwarfMale
2104,Character\Dwarf\Male\DwarfMale.mdx,Captain Stoutfist,3,0,DwarfMale
2107,Character\NightElf\Male\NightElfMale.mdx,Gaerolas Talvethren,4,0,NightElfMale
2111,Character\Dwarf\Female\DwarfFemale.mdx,Sida,3,1,DwarfFemale
2119,Character\Scourge\Male\ScourgeMale.mdx,Dannal Stern,5,0,ScourgeMale
2121,Character\Scourge\Male\ScourgeMale.mdx,Shadow Priest Allister,5,0,ScourgeMale
2122,Character\Scourge\Male\ScourgeMale.mdx,David Trias,5,0,ScourgeMale
2123,Character\Scourge\Male\ScourgeMale.mdx,Dark Cleric Duesten,5,0,ScourgeMale
2124,Character\Scourge\Female\ScourgeFemale.mdx,Isabella,5,1,ScourgeFemale
2126,Character\Scourge\Male\ScourgeMale.mdx,Maximillion,5,0,ScourgeMale
2127,Character\Scourge\Male\ScourgeMale.mdx,Rupert Boch,5,0,ScourgeMale
2128,Character\Scourge\Male\ScourgeMale.mdx,Cain Firesong,5,0,ScourgeMale
2129,Character\Scourge\Male\ScourgeMale.mdx,Dark Cleric Beryl,5,0,ScourgeMale
2130,Character\Scourge\Female\ScourgeFemale.mdx,Marion Call,5,1,ScourgeFemale
2131,Character\Scourge\Male\ScourgeMale.mdx,Austil de Mon,5,0,ScourgeMale
2132,Character\Scourge\Female\ScourgeFemale.mdx,Carolai Anise,5,1,ScourgeFemale
2142,Character\Human\Male\HumanMale.mdx,Watcher Callahan,1,0,HumanMale
2150,Creature\Satyr\Satyr.mdx,Zenn Foulhoof,-1,-1,Satyr
2151,Character\NightElf\Female\NightElfFemale.mdx,Moon Priestess Amara,4,1,NightElfFemale
2155,Character\NightElf\Female\NightElfFemale.mdx,Sentinel Shayla Nightbreeze,4,1,NightElfFemale
2198,Character\Human\Male\HumanMale.mdx,Crier Goodman,1,0,HumanMale
2209,Character\Scourge\Male\ScourgeMale.mdx,Deathguard Gavin,5,0,ScourgeMale
2210,Character\Scourge\Female\ScourgeFemale.mdx,Deathguard Royann,5,1,ScourgeFemale
2211,Character\Dwarf\Male\DwarfMale.mdx,Captured Mountaineer,3,0,DwarfMale
2214,Character\Scourge\Female\ScourgeFemale.mdx,Deathstalker Lesh,5,1,ScourgeFemale
2215,Character\Scourge\Female\ScourgeFemale.mdx,High Executor Darthalia,5,1,ScourgeFemale
2216,Character\Scourge\Male\ScourgeMale.mdx,Apothecary Lydon,5,0,ScourgeMale
2226,Character\Scourge\Male\ScourgeMale.mdx,Karos Razok,5,0,ScourgeMale
2227,Creature\Banshee\Banshee.mdx,Sharlindra,-1,-1,Banshee
2228,Character\Human\Male\HumanMale.mdx,Lieutenant Farren Orinelle,1,0,HumanMale
2229,Character\Orc\Male\OrcMale.mdx,Krusk,2,0,OrcMale
2230,Creature\Frog\Frog.mdx,Umpi,-1,-1,Frog
2238,Character\Orc\Male\OrcMale.mdx,Tog'thar,2,0,OrcMale
2239,Character\Orc\Male\OrcMale.mdx,Drull,2,0,OrcMale
2263,Character\Human\Male\HumanMale.mdx,Marshal Redpath,1,0,HumanMale
2274,Creature\Wolf\Wolf.mdx,Stanley,-1,-1,Wolf
2276,Character\Human\Male\HumanMale.mdx,Magistrate Henry Maleb,1,0,HumanMale
2277,Character\Human\Male\HumanMale.mdx,Loremaster Dibbs,1,0,HumanMale
2278,Creature\Banshee\Banshee.mdx,Melisara,-1,-1,Banshee
2285,Character\Human\Male\HumanMale.mdx,Count Remington Ridgewell,1,0,HumanMale
2299,Character\Dwarf\Male\DwarfMale.mdx,Borgus Stoutarm,3,0,DwarfMale
2302,Character\NightElf\Female\NightElfFemale.mdx,Aethalas,4,1,NightElfFemale
2308,Character\Scourge\Male\ScourgeMale.mdx,Andrew Brownell,5,0,ScourgeMale
2316,Character\Orc\Male\OrcMale.mdx,Gol'dir,2,0,OrcMale
2317,Character\Human\Female\HumanFemale.mdx,Elysa,1,1,HumanFemale
2326,Character\Dwarf\Male\DwarfMale.mdx,Thamner Pol,3,0,DwarfMale
2327,Character\Human\Female\HumanFemale.mdx,Shaina Fuller,1,1,HumanFemale
2329,Character\Human\Female\HumanFemale.mdx,Michelle Belle,1,1,HumanFemale
2333,Character\Human\Male\HumanMale.mdx,Henchman Valik,1,0,HumanMale
2352,Character\Human\Male\HumanMale.mdx,Innkeeper Anderson,1,0,HumanMale
2357,Character\Human\Female\HumanFemale.mdx,Merideth Carlson,1,1,HumanFemale
2367,Character\Human\Male\HumanMale.mdx,Donald Rabonne,1,0,HumanMale
2382,Character\Human\Male\HumanMale.mdx,Darren Malvew,1,0,HumanMale
2388,Character\Scourge\Male\ScourgeMale.mdx,Innkeeper Shay,5,0,ScourgeMale
2389,Character\Scourge\Female\ScourgeFemale.mdx,Zarise,5,1,ScourgeFemale
2391,Character\Scourge\Male\ScourgeMale.mdx,Serge Hinott,5,0,ScourgeMale
2393,Character\Scourge\Male\ScourgeMale.mdx,Christoph Jeffcoat,5,0,ScourgeMale
2399,Character\Scourge\Male\ScourgeMale.mdx,Daryl Stack,5,0,ScourgeMale
2409,Character\Human\Female\HumanFemale.mdx,Felicia Maline,1,1,HumanFemale
2410,Character\Scourge\Male\ScourgeMale.mdx,Magus Wordeen Voidglare,5,0,ScourgeMale
2418,Character\Scourge\Male\ScourgeMale.mdx,Deathguard Samsa,5,0,ScourgeMale
2419,Character\Scourge\Male\ScourgeMale.mdx,Deathguard Humbert,5,0,ScourgeMale
2425,Creature\Dreadlord\DreadLord.mdx,Varimathras,-1,-1,DreadLord
2425,Creature\MalGanis\MalGanis.mdx,Varimathras,-1,-1,MalGanis
2429,Character\Scourge\Male\ScourgeMale.mdx,Novice Thaivand,5,0,ScourgeMale
2430,Character\Human\Male\HumanMale.mdx,Chef Jessen,1,0,HumanMale
2432,Character\Human\Female\HumanFemale.mdx,Darla Harris,1,1,HumanFemale
2437,Character\Scourge\Male\ScourgeMale.mdx,Keeper Bel'varil,5,0,ScourgeMale
2438,Character\Human\Male\HumanMale.mdx,Bartolo Ginsetti,1,0,HumanMale
2439,Character\Human\Male\HumanMale.mdx,Major Samuelson,1,0,HumanMale
2455,Character\Human\Female\HumanFemale.mdx,Olivia Burnside,1,1,HumanFemale
2456,Character\Human\Male\HumanMale.mdx,Newton Burnside,1,0,HumanMale
2457,Character\Human\Male\HumanMale.mdx,John Burnside,1,0,HumanMale
2464,Character\Orc\Male\OrcMale.mdx,Commander Aggro'gosh,2,0,OrcMale
2465,Character\Orc\Male\OrcMale.mdx,Far Seer Mok'thardin,2,0,OrcMale
2485,Character\Human\Female\HumanFemale.mdx,Larimaine Purdue,1,1,HumanFemale
2486,Character\Goblin\Male\GoblinMale.mdx,Fin Fizracket,9,0,GoblinMale
2487,Character\Tauren\Male\TaurenMale.mdx,Fleet Master Seahorn,6,0,TaurenMale
2488,Character\Dwarf\Male\DwarfMale.mdx,Deeg,3,0,DwarfMale
2489,Character\Gnome\Male\GnomeMale.mdx,Milstaff Stormeye,7,0,GnomeMale
2490,Character\Goblin\Male\GoblinMale.mdx,First Mate Crazz,9,0,GoblinMale
2491,Character\Gnome\Male\GnomeMale.mdx,Whiskey Slim,7,0,GnomeMale
2492,Character\Scourge\Male\ScourgeMale.mdx,Lexington Mortaim,5,0,ScourgeMale
2493,Character\Human\Male\HumanMale.mdx,Dizzy One-Eye,1,0,HumanMale
2494,Character\Human\Male\HumanMale.mdx,Privateer Bloads,1,0,HumanMale
2495,Character\Goblin\Male\GoblinMale.mdx,Drizzlik,9,0,GoblinMale
2496,Character\Goblin\Male\GoblinMale.mdx,Baron Revilgaz,9,0,GoblinMale
2497,Character\Troll\Male\TrollMale.mdx,Nimboya,8,0,TrollMale
2498,Character\Goblin\Male\GoblinMale.mdx,Crank Fizzlebub,9,0,GoblinMale
2500,Creature\HumanMalePirateCaptain\HumanMalePirateCaptain.mdx,Captain Hecklebury Smotts,1,0,HumanMalePirateCaptain
2501,Character\Human\Male\HumanMale.mdx,"""Sea Wolf"" MacKinley",1,0,HumanMale
2502,Character\Human\Male\HumanMale.mdx,"""Shaky"" Phillipe",1,0,HumanMale
2504,Character\Human\Male\HumanMale.mdx,Donyal Tovald,1,0,HumanMale
2519,Character\Troll\Male\TrollMale.mdx,Kin'weelay,8,0,TrollMale
2530,Character\Troll\Male\TrollMale.mdx,Yenniku,8,0,TrollMale
2542,Character\Human\Female\HumanFemale.mdx,Catelyn the Blade,1,1,HumanFemale
2543,Character\Human\Male\HumanMale.mdx,Archmage Ansirem Runeweaver,1,0,HumanMale
2545,Character\Human\Male\HumanMale.mdx,"""Pretty Boy"" Duncan",1,0,HumanMale
2546,Creature\HumanMalePirateCaptain\HumanMalePirateCaptain.mdx,Fleet Master Firallon,1,0,HumanMalePirateCaptain
2594,Character\Goblin\Male\GoblinMale.mdx,Sprogger,9,0,GoblinMale
2610,Creature\HumanMalePirateCaptain\HumanMalePirateCaptain.mdx,Shakes O'Breen,1,0,HumanMalePirateCaptain
2616,Character\Human\Male\HumanMale.mdx,Privateer Groy,1,0,HumanMale
2627,Character\Goblin\Male\GoblinMale.mdx,Grarnik Goodstitch,9,0,GoblinMale
2634,Character\Tauren\Female\TaurenFemale.mdx,Princess Poobah,6,1,TaurenFemale
2670,Character\Goblin\Male\GoblinMale.mdx,Xizk Goodstitch,9,0,GoblinMale
2695,Character\Dwarf\Female\DwarfFemale.mdx,Sara Balloo,3,1,DwarfFemale
2696,Character\Dwarf\Male\DwarfMale.mdx,Foggy MacKreel,3,0,DwarfMale
2700,Character\Human\Female\HumanFemale.mdx,Captain Nials,1,1,HumanFemale
2703,Character\Troll\Male\TrollMale.mdx,Zengu,8,0,TrollMale
2704,Character\Troll\Male\TrollMale.mdx,Hanashi,8,0,TrollMale
2705,Character\Dwarf\Male\DwarfMale.mdx,Brewmeister Bilger,3,0,DwarfMale
2706,Character\Troll\Male\TrollMale.mdx,Tor'gan,8,0,TrollMale
2708,Character\Human\Male\HumanMale.mdx,Archmage Malin,1,0,HumanMale
2711,Character\Human\Male\HumanMale.mdx,Phin Odelic,1,0,HumanMale
2712,Character\Human\Female\HumanFemale.mdx,Quae,1,1,HumanFemale
2713,Character\NightElf\Female\NightElfFemale.mdx,Kinelory,4,1,NightElfFemale
2766,Creature\Ogre\Ogre.mdx,Lolo the Lookout,-1,-1,Ogre
2767,Character\Goblin\Male\GoblinMale.mdx,First Mate Nilzlix,9,0,GoblinMale
2768,Character\Gnome\Male\GnomeMale.mdx,Professor Phizzlethorpe,7,0,GnomeMale
2769,Character\Dwarf\Male\DwarfMale.mdx,Captain Steelgut,3,0,DwarfMale
2770,Character\Scourge\Male\ScourgeMale.mdx,Tallow,5,0,ScourgeMale
2771,Character\Orc\Male\OrcMale.mdx,Drum Fel,2,0,OrcMale
2772,Character\Orc\Female\OrcFemale.mdx,Korin Fel,2,1,OrcFemale
2774,Character\Gnome\Male\GnomeMale.mdx,Doctor Draxlegauge,7,0,GnomeMale
2784,Character\Dwarf\Male\DwarfMale.mdx,King Magni Bronzebeard,3,0,DwarfMale
2785,Character\Dwarf\Male\DwarfMale.mdx,Theldurin the Lost,3,0,DwarfMale
2786,Character\Dwarf\Male\DwarfMale.mdx,Gerrig Bonegrip,3,0,DwarfMale
2787,Character\Orc\Male\OrcMale.mdx,Zaruk,2,0,OrcMale
2788,Character\Human\Male\HumanMale.mdx,Apprentice Kryten,1,0,HumanMale
2789,Character\Dwarf\Male\DwarfMale.mdx,Skuerto,3,0,DwarfMale
2790,Character\Dwarf\Male\DwarfMale.mdx,Grand Mason Marblesten,3,0,DwarfMale
2792,Character\Orc\Male\OrcMale.mdx,Gor'mul,2,0,OrcMale
2798,Character\Tauren\Male\TaurenMale.mdx,Pand Stonebinder,6,0,TaurenMale
2804,Character\Orc\Male\OrcMale.mdx,Kurden Bloodclaw,2,0,OrcMale
2817,Character\Goblin\Male\GoblinMale.mdx,Rigglefuzz,9,0,GoblinMale
2834,Character\Goblin\Male\GoblinMale.mdx,Myizz Luckycatch,9,0,GoblinMale
2835,Character\Human\Male\HumanMale.mdx,Cedrik Prose,1,0,HumanMale
2836,Character\Goblin\Male\GoblinMale.mdx,Brikk Keencraft,9,0,GoblinMale
2837,Character\Goblin\Male\GoblinMale.mdx,Jaxin Chong,9,0,GoblinMale
2851,Character\Orc\Female\OrcFemale.mdx,Urda,2,1,OrcFemale
2855,Character\Orc\Male\OrcMale.mdx,Snang,2,0,OrcMale
2857,Character\Orc\Male\OrcMale.mdx,Thund,2,0,OrcMale
2858,Character\Orc\Male\OrcMale.mdx,Gringer,2,0,OrcMale
2859,Character\Dwarf\Male\DwarfMale.mdx,Gyll,3,0,DwarfMale
2860,Character\Dwarf\Male\DwarfMale.mdx,Sigrun Ironhew,3,0,DwarfMale
2861,Character\Orc\Male\OrcMale.mdx,Gorrik,2,0,OrcMale
2878,Character\Dwarf\Female\DwarfFemale.mdx,Peria Lamenur,3,1,DwarfFemale
2879,Character\Dwarf\Female\DwarfFemale.mdx,Karrina Mekenda,3,1,DwarfFemale
2888,Creature\HighElf\HighElfMale_Warrior.mdx,Garek,-1,0,HighElfMale_Warrior
2888,Character\BloodElf\Male\BloodElfMale.mdx,Garek,10,0,BloodElfMale
2909,Character\Dwarf\Male\DwarfMale.mdx,Hammertoe Grez,3,0,DwarfMale
2910,Character\Dwarf\Male\DwarfMale.mdx,Prospector Ryedol,3,0,DwarfMale
2911,Character\Dwarf\Male\DwarfMale.mdx,Archaeologist Flagongut,3,0,DwarfMale
2912,Character\Dwarf\Male\DwarfMale.mdx,Chief Archaeologist Greywhisker,3,0,DwarfMale
2913,Character\Dwarf\Female\DwarfFemale.mdx,Archaeologist Hollee,3,1,DwarfFemale
2916,Character\Dwarf\Male\DwarfMale.mdx,Historian Karnik,3,0,DwarfMale
2917,Character\Dwarf\Male\DwarfMale.mdx,Prospector Remtravel,3,0,DwarfMale
2918,Character\Dwarf\Male\DwarfMale.mdx,Advisor Belgrum,3,0,DwarfMale
2920,Character\Gnome\Male\GnomeMale.mdx,Lucien Tosselwrench,7,0,GnomeMale
2921,Character\Gnome\Male\GnomeMale.mdx,Lotwil Veriatus,7,0,GnomeMale
2930,Character\NightElf\Female\NightElfFemale.mdx,Sentinel Glynda Nal'Shea,4,1,NightElfFemale
2934,Character\Scourge\Male\ScourgeMale.mdx,Keeper Bel'dugur,5,0,ScourgeMale
2941,Character\Dwarf\Female\DwarfFemale.mdx,Lanie Reed,3,1,DwarfFemale
2943,Character\Dwarf\Male\DwarfMale.mdx,Ransin Donner,3,0,DwarfMale
2947,Character\Tauren\Male\TaurenMale.mdx,Harken Windtotem,6,0,TaurenMale
2948,Character\Tauren\Male\TaurenMale.mdx,Mull Thunderhorn,6,0,TaurenMale
2980,Character\Tauren\Male\TaurenMale.mdx,Grull Hawkwind,6,0,TaurenMale
2981,Character\Tauren\Male\TaurenMale.mdx,Chief Hawkwind,6,0,TaurenMale
2982,Character\Tauren\Male\TaurenMale.mdx,Seer Graytongue,6,0,TaurenMale
2984,Character\Tauren\Male\TaurenMale.mdx,Seer Wiserunner,6,0,TaurenMale
2985,Character\Tauren\Male\TaurenMale.mdx,Ruul Eagletalon,6,0,TaurenMale
2986,Character\Tauren\Male\TaurenMale.mdx,Dorn Plainstalker,6,0,TaurenMale
2987,Character\Tauren\Male\TaurenMale.mdx,Eyahn Eagletalon,6,0,TaurenMale
2988,Character\Tauren\Male\TaurenMale.mdx,Morin Cloudstalker,6,0,TaurenMale
2991,Character\Tauren\Female\TaurenFemale.mdx,Greatmother Hawkwind,6,1,TaurenFemale
2993,Character\Tauren\Male\TaurenMale.mdx,Baine Bloodhoof,6,0,TaurenMale
2994,Character\Tauren\Male\TaurenMale.mdx,Ancestral Spirit,6,0,TaurenMale
2995,Character\Tauren\Male\TaurenMale.mdx,Tal,6,0,TaurenMale
2998,Character\Tauren\Male\TaurenMale.mdx,Karn Stonehoof,6,0,TaurenMale
3001,Character\Tauren\Male\TaurenMale.mdx,Brek Stonehoof,6,0,TaurenMale
3004,Character\Tauren\Female\TaurenFemale.mdx,Tepa,6,1,TaurenFemale
3007,Character\Tauren\Female\TaurenFemale.mdx,Una,6,1,TaurenFemale
3008,Character\Tauren\Male\TaurenMale.mdx,Mak,6,0,TaurenMale
3009,Character\Tauren\Female\TaurenFemale.mdx,Bena Winterhoof,6,1,TaurenFemale
3011,Character\Tauren\Male\TaurenMale.mdx,Teg Dawnstrider,6,0,TaurenMale
3013,Character\Tauren\Male\TaurenMale.mdx,Komin Winterhoof,6,0,TaurenMale
3026,Character\Tauren\Female\TaurenFemale.mdx,Aska Mistrunner,6,1,TaurenFemale
3028,Character\Tauren\Male\TaurenMale.mdx,Kah Mistrunner,6,0,TaurenMale
3030,Character\Tauren\Female\TaurenFemale.mdx,Siln Skychaser,6,1,TaurenFemale
3031,Character\Tauren\Male\TaurenMale.mdx,Tigor Skychaser,6,0,TaurenMale
3032,Character\Tauren\Male\TaurenMale.mdx,Beram Skychaser,6,0,TaurenMale
3033,Character\Tauren\Male\TaurenMale.mdx,Turak Runetotem,6,0,TaurenMale
3034,Character\Tauren\Female\TaurenFemale.mdx,Sheal Runetotem,6,1,TaurenFemale
3036,Character\Tauren\Female\TaurenFemale.mdx,Kym Wildmane,6,1,TaurenFemale
3038,Character\Tauren\Female\TaurenFemale.mdx,Kary Thunderhorn,6,1,TaurenFemale
3039,Character\Tauren\Male\TaurenMale.mdx,Holt Thunderhorn,6,0,TaurenMale
3040,Character\Tauren\Male\TaurenMale.mdx,Urek Thunderhorn,6,0,TaurenMale
3041,Character\Tauren\Male\TaurenMale.mdx,Torm Ragetotem,6,0,TaurenMale
3042,Character\Tauren\Male\TaurenMale.mdx,Sark Ragetotem,6,0,TaurenMale
3043,Character\Tauren\Female\TaurenFemale.mdx,Ker Ragetotem,6,1,TaurenFemale
3044,Character\Scourge\Male\ScourgeMale.mdx,Miles Welsh,5,0,ScourgeMale
3045,Character\Scourge\Male\ScourgeMale.mdx,Malakai Cross,5,0,ScourgeMale
3046,Character\Scourge\Male\ScourgeMale.mdx,Father Cobb,5,0,ScourgeMale
3047,Character\Scourge\Male\ScourgeMale.mdx,Archmage Shymm,5,0,ScourgeMale
3048,Character\Scourge\Female\ScourgeFemale.mdx,Ursyn Ghull,5,1,ScourgeFemale
3049,Character\Scourge\Male\ScourgeMale.mdx,Thurston Xane,5,0,ScourgeMale
3050,Character\Tauren\Male\TaurenMale.mdx,Veren Tallstrider,6,0,TaurenMale
3052,Character\Tauren\Male\TaurenMale.mdx,Skorn Whitecloud,6,0,TaurenMale
3054,Character\Tauren\Male\TaurenMale.mdx,Zarlman Two-Moons,6,0,TaurenMale
3055,Character\Tauren\Male\TaurenMale.mdx,Maur Raincaller,6,0,TaurenMale
3057,Character\Tauren\Male\TaurenMale.mdx,Cairne Bloodhoof,6,0,TaurenMale
3059,Character\Tauren\Male\TaurenMale.mdx,Harutt Thunderhorn,6,0,TaurenMale
3060,Character\Tauren\Male\TaurenMale.mdx,Gart Mistrunner,6,0,TaurenMale
3061,Character\Tauren\Male\TaurenMale.mdx,Lanka Farshot,6,0,TaurenMale
3062,Character\Tauren\Female\TaurenFemale.mdx,Meela Dawnstrider,6,1,TaurenFemale
3063,Character\Tauren\Male\TaurenMale.mdx,Krang Stonehoof,6,0,TaurenMale
3064,Character\Tauren\Female\TaurenFemale.mdx,Gennia Runetotem,6,1,TaurenFemale
3065,Character\Tauren\Male\TaurenMale.mdx,Yaw Sharpmane,6,0,TaurenMale
3066,Character\Tauren\Male\TaurenMale.mdx,Narm Skychaser,6,0,TaurenMale
3067,Character\Tauren\Male\TaurenMale.mdx,Pyall Silentstride,6,0,TaurenMale
3069,Character\Tauren\Male\TaurenMale.mdx,Chaw Stronghide,6,0,TaurenMale
3084,Character\Tauren\Male\TaurenMale.mdx,Bluffwatcher,6,0,TaurenMale
3084,Character\Tauren\Female\TaurenFemale.mdx,Bluffwatcher,6,1,TaurenFemale
3087,Character\Human\Female\HumanFemale.mdx,Crystal Boughman,1,1,HumanFemale
3136,Character\Human\Female\HumanFemale.mdx,Clarise Gnarltree,1,1,HumanFemale
3137,Character\Human\Male\HumanMale.mdx,Matt Johnson,1,0,HumanMale
3139,Character\Orc\Male\OrcMale.mdx,Gar'Thok,2,0,OrcMale
3140,Character\Troll\Male\TrollMale.mdx,Lar Prowltusk,8,0,TrollMale
3142,Character\Orc\Male\OrcMale.mdx,Orgnil Soulscar,2,0,OrcMale
3143,Character\Orc\Male\OrcMale.mdx,Gornek,2,0,OrcMale
3144,Character\Orc\Male\OrcMale.mdx,Eitrigg,2,0,OrcMale
3145,Character\Orc\Female\OrcFemale.mdx,Zureetha Fargaze,2,1,OrcFemale
3147,Character\Orc\Male\OrcMale.mdx,Furl Scornbrow,2,0,OrcMale
3149,Character\Goblin\Male\GoblinMale.mdx,Nez'raz,9,0,GoblinMale
3150,Character\Goblin\Male\GoblinMale.mdx,Hin Denburg,9,0,GoblinMale
3153,Character\Orc\Male\OrcMale.mdx,Frang,2,0,OrcMale
3154,Character\Troll\Female\TrollFemale.mdx,Jen'shan,8,1,TrollFemale
3155,Character\Orc\Male\OrcMale.mdx,Rwag,2,0,OrcMale
3156,Character\Orc\Male\OrcMale.mdx,Nartok,2,0,OrcMale
3157,Character\Orc\Female\OrcFemale.mdx,Shikrik,2,1,OrcFemale
3169,Character\Orc\Male\OrcMale.mdx,Tarshaw Jaggedscar,2,0,OrcMale
3170,Character\Orc\Male\OrcMale.mdx,Kaplak,2,0,OrcMale
3171,Character\Orc\Male\OrcMale.mdx,Thotar,2,0,OrcMale
3172,Character\Orc\Male\OrcMale.mdx,Dhugru Gorelust,2,0,OrcMale
3173,Character\Orc\Male\OrcMale.mdx,Swart,2,0,OrcMale
3174,Character\Orc\Male\OrcMale.mdx,Dwukk,2,0,OrcMale
3179,Character\Human\Male\HumanMale.mdx,Harold Riggs,1,0,HumanMale
3181,Character\Gnome\Male\GnomeMale.mdx,Fremal Doohickey,7,0,GnomeMale
3184,Character\Troll\Male\TrollMale.mdx,Miao'zan,8,0,TrollMale
3188,Character\Troll\Male\TrollMale.mdx,Master Gadrin,8,0,TrollMale
3189,Character\Troll\Male\TrollMale.mdx,Kor'ghan,8,0,TrollMale
3190,Character\Troll\Male\TrollMale.mdx,Rhinag,8,0,TrollMale
3191,Character\Orc\Male\OrcMale.mdx,Cook Torka,2,0,OrcMale
3193,Character\Orc\Female\OrcFemale.mdx,Misha Tor'kren,2,1,OrcFemale
3194,Character\Troll\Male\TrollMale.mdx,Vel'rin Fang,8,0,TrollMale
3208,Character\Orc\Male\OrcMale.mdx,Margoz,2,0,OrcMale
3209,Character\Tauren\Female\TaurenFemale.mdx,Brave Windfeather,6,1,TaurenFemale
3212,Character\Tauren\Male\TaurenMale.mdx,Brave Ironhorn,6,0,TaurenMale
3215,Character\Tauren\Male\TaurenMale.mdx,Brave Strongbash,6,0,TaurenMale
3216,Character\Orc\Male\OrcMale.mdx,Neeru Fireblade,2,0,OrcMale
3217,Character\Tauren\Female\TaurenFemale.mdx,Brave Dawneagle,6,1,TaurenFemale
3218,Character\Tauren\Female\TaurenFemale.mdx,Brave Swiftwind,6,1,TaurenFemale
3219,Character\Tauren\Female\TaurenFemale.mdx,Brave Leaping Deer,6,1,TaurenFemale
3220,Character\Tauren\Male\TaurenMale.mdx,Brave Darksky,6,0,TaurenMale
3221,Character\Tauren\Male\TaurenMale.mdx,Brave Rockhorn,6,0,TaurenMale
